EICno,mzmed,rtmed,ACN_80_A1,ACN_80_A2,ACN_80_B1,ACN_80_B2,ACN_80_C1,ACN_80_C2,MeOH_80_A1,MeOH_80_A2,MeOH_80_B1,MeOH_80_B2,MeOH_80_C1,MeOH_80_C2
22495,845.6086797,878.4225,2579.703857,3218.135742,3658.653564,4467.740723,2464.84082,4634.590332,1205.916016,2578.335449,2203.040283,1694.53479,3315.063721,3988.046875
17764,668.2988267,878.441,386.2969666,329.2083435,463.8834839,295.1966858,162.5216064,306.7600403,317.1392212,447.7960205,246.3902435,376.163208,575.9602051,402.9697571
19686,733.5246762,878.441,874.1697388,1031.444946,1145.018188,1533.38208,790.4464111,1825.027588,671.5111694,613.8031006,511.2358704,499.625,766.6306152,1074.681396
23662,925.7211145,878.455,385.5325623,415.6264343,310.125,369.7613525,239.6446381,461.0317383,235.5128021,356.6388855,384.1655273,214.4199982,256.7936401,367.1534119
14518,564.6446023,878.4695,422.2066345,464.5630188,379.3584595,409.9108276,175.6201935,319.3453064,347.407959,406.040863,286.5878906,347.9401245,348.4943848,368.027771
15843,607.1899844,878.47,3331.487549,2902.912354,1464.330933,2018.537231,852.4569092,2662.438477,786.5662842,969.2149048,507.1422119,566.0022583,605.5921631,662.6219482
62,71.08533533,878.481,770.6291504,900.0112915,828.9251709,824.5393677,307.4593506,1415.906982,789.7548218,912.453064,339.7399292,273.2154236,447.9670105,764.0505371
16418,624.456451,878.4835,501.0132446,528.125,579.265625,608.87677,327.8519287,729.8400269,453.3464661,488.4866943,223.4678192,355.7337646,283.9145813,574.166687
23737,931.6453603,878.496,286.9338989,455.9753113,576.3222656,360.4981079,256.5571289,528.1363525,258.5473633,368.5760803,290.4631042,278.9014893,313.0476074,318.9607544
5006,304.9400421,878.503,20163.41992,18533.21484,23173.13477,22393.91602,8466.462891,21208.44531,16613.63281,4190.134277,15510.47266,9146.523438,21964.32031,20961.38867
6980,367.3357912,878.571,9070.744141,10781.47559,9307.017578,10410.05664,4003.777832,9413.033203,8660.569336,8041.950684,7288.283691,4662.696289,8107.230469,7266.321289
14644,567.7911185,878.578,301.4844666,355.5513306,334.0385132,281.6923218,256.7794189,649.2814941,470.9143372,465.5791016,402.8574219,332.9536438,275.1591797,345.5170593
16116,614.8861602,878.59,705.7958374,438.3296509,417.4155273,512.6508789,313.5310059,507.8698425,674.6990356,581.0114746,502.3039551,436.2300415,905.7822876,602.6055908
19803,737.2637791,878.8305,257.7867737,332.1529541,381.8935242,391.1902466,343.0769348,266.34375,436.5543518,363.8409424,290.3391113,153.0073547,533.1987305,260.3345947
16099,614.3830764,878.855,826.6495972,566.2522583,614.7890625,734.607666,311.8544006,529.1904297,1029.987793,1338.661133,607.4761963,519.2070923,1142.05542,949.0333862
21328,797.612452,878.9095,2879.281494,3618.572998,4156.062988,5036.27002,2403.595947,6706.401855,1322.60791,786.8699341,2457.585205,1758.800171,879.0083618,1323.966675
13906,547.5174831,878.988,1270.125488,1407.497314,1224.04541,1259.119263,806.1608887,1991.555664,1118.98291,1796.822388,1243.488647,822.5757446,1120.019531,1117.358765
5991,336.1818349,879.053,1125.97229,1496.299683,2315.159424,2213.197021,943.4469604,3250.391602,427.4901428,437.2128601,466.9731445,440.4263306,409.6817627,372.1157227
13158,527.3063618,879.105,1086.827515,886.09021,1224.328003,965.600708,514.0344849,930.2873535,968.7346802,839.4848022,621.3312378,589.5217285,735.8858032,808.1358032
14595,566.4532393,879.146,765.1400757,789.7919312,941.4285889,1100.85437,668.0750122,985.5993042,513.3530884,755.0045166,707.4169312,373.2274475,571.7200317,645.4196777
19692,733.5830542,879.361,591.4782715,676.6844482,474.7641602,803.9603271,434.6393433,720.9080811,344.0069885,657.0951538,289.158905,314.2168884,557.2485352,528.7797241
18442,688.5462969,879.469,757.6538696,1024.259277,933.9645996,1001.17749,758.0703735,1278.326782,402.1462402,732.5279541,621.0285034,525.5611572,786.1174927,791.6340332
18404,687.5428657,879.593,1463.89209,1500.909302,2015.358276,2484.508301,1484.633789,2659.446045,978.3654175,1089.334229,956.1928711,1158.557739,1788.310303,1637.244751
8325,406.3282382,879.657,828.5279541,1006.720276,880.7362061,1213.521973,746.9694214,1113.771606,504.9087524,500,336.7718506,372.4491272,653.7111816,462.0170593
22824,865.0159507,879.7875,406.6954041,322.8947449,488.223999,352.6208801,203.378891,336.6996155,286.0628967,357.4214783,192.8762207,132.5282593,298.1361084,260.9708557
8102,400.222407,880.043,1996.042114,2140.330566,2390.06665,2403.315186,1253.505615,1979.869507,1378.596191,1554.067017,1038.796631,905.9804688,1161.010498,1444.843384
4879,301.3001725,880.051,1169.810547,1493.950684,1606.5,1690.553833,961.0065918,2309.550781,1324.13501,721.8859863,502.6755676,748.0623779,1193.741333,944.6685791
20909,780.6331134,880.055,1366.003906,1657.268555,1165.922485,1134.000122,1357.040527,1268.149048,762.6487427,860.2456665,1194.694336,964.4825439,2027.07312,2341.911621
8068,399.2200737,880.2255,7761.338867,7161.778809,7505.033203,7538.814453,3108.254395,7736.994629,4365.019043,4410.216797,3062.210449,3149.112793,4987.324707,4303.336914
8146,401.2204081,880.2345,1973.366089,2075.029297,2185.419678,2472.058838,992.1173096,2775.835205,2255.321533,1973.058105,859.8513794,1298.312622,2091.297852,2570.753418
9726,440.245971,880.239,1193.856079,1225.047485,1584.76001,1499.387817,812.5678101,1166.916748,422.0147095,488.0249939,318.630249,320.2476501,436.6684875,592.392395
21066,787.5804434,880.239,3436.052002,4235.691895,4494.429688,5539.292969,2860.605469,6372.067383,1578.041382,2095.720947,2325.25,1701.969971,2781.229736,3517.103516
9321,430.3762805,880.278,8040.727051,10631.49609,11305.14063,11481.02344,6650.123535,15044.72656,3226.80249,4092.05957,3485.765625,3813.362305,5267.084473,4922.270508
9367,431.3804075,880.3475,1556.88562,2743.979248,2282.200195,2723.307617,1119.733154,3449.976563,913.125,1247.802734,635.1053467,848.699707,1008.054626,1333.62561
9276,429.3724273,880.3915,23540.73047,30044.46094,33062.96094,39057.72266,17741.44727,43389.93359,10597.75684,12151.40918,10383.03711,7307.89209,14720.2998,14079.8291
4841,300.2978322,880.411,10444.35059,10406.99414,10908.45801,12152.49707,4832.541992,12890.11523,6229.477539,6286.314941,3976.586914,3732.830078,6566.773438,6470.918945
12822,520.4356817,880.441,531.2050171,714.1845703,741.3887329,663.204834,473.5435486,468.3718872,938.4640503,501.8469849,518.125,482.2069092,719.0719604,791.295105
17322,652.9353663,880.449,723.0263062,368.0047302,559.3979492,632.3233032,307.2256775,840.5351563,296.2214966,287.2728271,258.2653198,260.5307007,279.0263062,504.3097839
5558,321.2758309,880.487,769.7124023,759.1184082,1120.530273,1113.330933,359.5692444,1106.354858,594.5620117,581.1785889,520.0100098,374.9659729,618.2418823,715.0001831
4759,299.2945423,880.544,46850.60156,43317.02344,58783.32422,58247.13281,21628.55078,63302.92969,27058.91406,27462.49414,16614.28516,13984.10156,26932.67969,30237.52344
23282,893.7562128,880.564,384.4201355,556.4567871,702.5328979,562.2102051,453.5540771,753.8939209,261.3203735,242.3268738,292.5681763,188.9274445,222.1690216,281.244812
1152,149.9973275,880.5695,2954.024414,2523.086426,3046.19751,3005.102783,1794.967041,3041.064697,2294.914551,2470.969238,2340.624268,1484.729614,2188.125,2037.588501
20925,781.6381536,880.61,941.8370972,1290.857422,1332.062866,1373.422119,930.2545166,662.7119751,588.9351196,566.9230957,898.4293823,669.7883301,1189.345703,1355.986572
10553,461.3621373,880.6355,4213.186035,3875.293945,3900.953369,4143.250977,2051.108398,3790.376221,2944.314697,3481.380127,3184.990234,1541.429443,2395.432617,2987.667725
13930,548.3081163,880.6415,1005.653687,1393.012207,1446.533936,1956.024292,1426.880737,1827.71106,1129.156738,1547.543701,1216.165405,702.9675293,1064.901245,616.7874146
14411,561.2872893,880.692,1456.180542,1063.619629,1240.102295,843.8546753,621.4934692,1147.547119,1272.876831,1392.710693,903.4229126,555.3325806,1365.510498,1203.354492
10589,462.365315,880.758,2159.984619,1533.449829,1288.339111,1444.069336,782.3849487,1515.814087,1462.399292,1201.839966,1042.001709,908.2545166,1083.462036,840.3198242
13895,547.3046433,880.7845,2725.000244,6538.70166,4781.645996,4255.352051,4565.870605,5071.358398,1671.421021,2159.559814,1400.930786,2665.333252,2444.38208,2030.660767
17197,649.6309841,881.127,497.7575684,343.0004272,413.0307617,510.7787476,309.0136414,291.5639648,695.3459473,565.208313,535.671875,303.2049866,432.7858887,477.7116699
13969,549.306999,881.1615,4897.578125,5186.19043,4198.437988,6099.968262,2198.231445,7317.346191,2764.401123,2781.067139,2935.969727,1620.342773,2448.546387,3482.462402
18463,689.4176039,881.6035,1518.73291,2012.022949,2140.494873,2105.398682,1190.016724,1759.005737,460.3086853,373.855896,335.6485291,267.315094,286.6984558,471.5098877
15296,588.4075524,881.616,438.4837646,486.4216003,475.2141113,543.2820435,742.0043335,708.7026367,328.0100403,418.0138855,387.7095947,343.0018005,402.330658,320.3475342
21034,786.5827266,882.0635,6913.825195,9272.708984,9255.444336,10446.40332,6332.933594,12023.75684,3782.074463,6761.782227,5139.994141,3589.51709,6364.568359,7584.824219
21900,817.5790967,882.1465,5035.035645,5691.162109,7008.235352,8194.34082,9052.363281,11205.39453,2367.662842,3136.824707,7529.663086,2791.679932,4236.523438,8997.87793
18997,707.4265804,882.181,845.0376587,1214.026123,1247.60022,1087.186768,760.2261353,1154.43811,371.3545837,360.4298401,425.1642151,287.1219482,477.065094,270.9096985
15325,589.4073535,882.193,634.5917358,486.540863,610.5076904,705.7090454,336.6745911,607.9862671,436.4807739,535.1588135,486.0645142,250.4732666,302.2411499,324.9388123
18955,706.0286986,882.2885,307.6541443,505.726593,415.4410095,539.0046997,261.9827881,506.0769958,344.9825439,287.6115723,179.3456879,209.9108887,355.5282898,305.5950623
15303,588.9086225,882.429,347.2397461,427.0760803,510.968811,428.009552,226.3308105,490.4144287,159.140625,371.4953308,203.4311218,301.7372131,306.1125793,288.9536438
10353,456.4036436,882.8105,663.4304199,494.7927246,419.2976074,769.5938721,316.8006287,782.8859253,842.0651855,732.656189,270.6194458,220.0822296,380.2747803,306.0279541
18845,702.5042422,882.937,597.1665649,957.2441406,999.5390625,1395.498291,650.3742065,1303.181274,414.2617798,581.5402832,414.0004883,523.1691284,628.1488037,453.4656067
8635,414.7475127,883.653,1487.240845,1432.375732,1727.075684,3070.790771,826.6939697,2051.777832,1388.241089,1873.456787,1378.463135,680.4880981,2168.537598,1180.4823
7876,392.7967577,883.683,1062.474976,1821.309204,2016.053589,1886.985352,735.0263672,2184.811523,906.2402954,1040.607666,1119.104614,1070.129395,1782.715576,835.0020142
20989,784.5846481,883.8705,15274.01563,21924.4707,21651.51367,25038.89063,13890.03125,30050.73828,10171.12207,12637.94922,18914.79688,13202.25,17291.2168,19726.54492
22048,823.6288805,883.9705,1610.929077,2500.211426,3154.634766,3437.676025,718.3300781,3963.30127,1272.195068,1381.015625,1143.123413,991.5471802,1805.888916,1177.107666
1056,146.9946568,883.98,4102.767578,3997.569092,6951.186035,7465.390625,2193.505615,4326.877441,4389.39209,7463.771973,4388.573242,2841.35083,3381.136963,2785.91748
4960,304.9051419,884.019,20163.41992,18919.3457,19344.10156,21492.82031,8466.462891,18761.59375,18066.45508,16898.03125,18490.91406,18711.64844,21964.32031,11086.41406
8964,421.2588747,884.08,1533.062866,2039.098267,1952.161987,2507.741211,1133.335083,2163.60376,1495.413696,1838.219238,1074.338257,1076.893188,2304.37085,1407.34668
6920,365.235565,884.187,1849.896851,1435.223999,1513.871948,2164.563965,920.6400146,2375.904053,1578.088867,1544.206665,1193.424194,949.0882568,1712.613892,1658.14563
15413,592.4692522,884.2525,1575.082275,1481.900757,2177.544922,2108.208008,1249.128418,2757.12085,732.5112305,728.6973877,642.25,1068.620117,868.4911499,888.0687256
8976,421.7555825,884.263,1052.440918,2053.390137,1815.956787,1836.177979,901.7837524,2250.937744,976.508606,1231.653564,931.9375,889.3024902,1430.472534,1147.098755
8945,420.7578438,884.265,2764.490234,2723.770508,4930.756348,3829.356445,1966.906738,4714.591309,981.6985474,2500.248047,2179.384521,2604.50708,3489.356201,3528.811035
21517,804.6031538,884.355,13948.07129,17276.48242,16741.13672,20639.86328,9634.591797,23232.67188,9018.025391,11560.43652,15829.24512,9353.919922,14151.63477,7904.321289
8906,419.7563858,884.357,3261.280762,4485.114746,4226.120117,5463.330078,3039.083984,5499.911133,3662.380615,3796.046875,1645.597046,4083.471924,4274.14502,3809.196533
16038,612.3666865,884.363,640.7042236,1257.702026,1645.667969,1315.574951,736.8944702,1082.251587,697.548645,769.9013062,530.6994019,536.9200439,1065.022705,519.9779663
10647,463.8420907,884.399,2180.251953,2231.827148,2406.318604,2459.598145,1001.669495,2107.600586,2378.499268,2943.516357,2502.159912,965.3223267,1859.496582,1733.687622
21461,802.5963617,884.43,99924.55469,129900.2969,131687.0469,152668.4063,69498.75,161836.4688,59113.95703,67925.9375,104217.4766,45667.02734,101317.4375,58593.08984
21487,803.5996649,884.4695,45636.10156,61529.10156,61356.52734,66525.54688,33225.59766,76596.42188,26676.20703,34854.90234,52282.35938,22093.30273,52252.95313,27449.32031
16078,613.4803686,884.498,804.8820801,1018.691467,1367.960327,1439.781128,841.4915161,1300.010376,525.1801758,489.3474426,609.1636353,471.5931396,660.2644653,444.9137573
6639,356.2303145,884.506,964.8491821,847.373291,1232.65686,1185.953857,689.0352783,1281.135254,1185.007813,1197,616.067627,1106.412231,1609.415161,1276.724365
18014,676.5469862,884.5735,28694.9668,28153.64648,32114.80078,43354.41797,19358.09766,39616.19531,18073.72266,19836.19727,31063.48633,16413.7207,29718.93945,20585.11914
3329,242.9631985,884.605,2740.699707,2887.004639,3891.441162,3161.15625,1109.18335,3189.137695,2802.652832,2874.262451,2849.066895,1227.122925,1960.134521,1897.310913
17993,675.5439275,884.6275,69481.78906,64148.59766,83665.27344,99387.02344,47812.70313,99070.67188,40748.47266,46399.38281,71478.34375,38093.60938,78974.67969,47221.64844
8936,420.2578191,884.657,1936.11084,1702.345825,2748.956299,2684.138916,1404.933105,3621.242432,1921.287842,2379.167236,1611.610352,1384.486938,2400.135742,1330.124756
15996,611.3642097,884.79,1761.315186,2205.385498,2165.972168,2463.324219,1067.397095,2576.875244,1617.641968,1277.642456,1297.577637,679.1558228,996.8793335,967.2223511
15095,580.638151,884.8265,292.362915,455.9187012,494.4958801,434.440033,260.8305054,562.8442993,496,284.5318604,314.515625,274.6941223,341.5566101,277.3017883
3055,231.9059579,884.838,2272.191162,2420.598877,2896.127441,2185.628418,1293.273926,2073.462402,2137.289063,2276.133301,1841.081421,2035.643066,1894.0802,1412.436279
21547,805.6071823,884.876,3125.506348,4639.746094,4206.04541,4586.822266,2504.081055,5094.618164,2208.235107,2811.910889,3795.152588,3062.003174,3875.001953,3848.017822
7528,383.3306126,884.896,12517.09277,20784.05469,19097.21094,18047.58789,8268.405273,17383.31836,18906.16602,13557.63281,14457.63184,12065.86133,12679.75195,14902.83008
7608,385.7482528,884.9015,798.7025757,561.4187012,1054.130127,1081.583374,688.0448608,940.5245972,1044.180054,761.4188843,528.6077881,485.9467468,805.9126587,740.6348267
23200,890.2338645,884.902,11913.86719,3862.83667,2475.4375,2360.382813,1244.681152,2665.387695,3322.735596,3715.029297,6383.624023,1346.04248,2318.638672,1238.979858
8667,415.1954437,884.909,791.333313,1193.22998,813.2675781,1090.21936,368.3103333,1557.207642,950.375,1016.52002,659.2232666,549.0140991,1449.683228,611.0804443
20810,775.5678959,884.909,20782.48633,27204.35352,27532.88477,33217.07422,40076.76953,36001.23047,10612.13184,19921.5,28792.60938,16347.05078,19614.54883,23424.97461
20777,774.5642464,884.9285,38963.01953,57542.52734,62618.29297,71143.65625,35349.81641,74948.03906,23372.25977,48957.54297,63135.125,38585.25,44364.53125,23725.88086
6943,366.2363609,884.998,1124.349243,1085.298828,1364.551025,1569.592773,1316.002441,1673.177002,1337.523315,1279.654419,1764.280029,1317.694824,2694.832031,1306.766846
21136,789.6098358,885,1764.797974,2199.901123,2119.956787,1979.479492,1046.088257,1665.388184,1729.544434,1823.187866,2653.244629,1395.984619,1584.014282,863.1027832
6950,366.7367441,885.025,267.1225891,512.5576172,841.2030029,789.6514893,387.414093,640.211792,792.4744263,748.1817627,636.390686,523.272583,931.9290771,712.4321899
20593,767.0306366,885.2405,412.4445801,598.2844238,543.5900269,558.0321655,311.8479004,682.3543091,326.0403442,454.2838135,417.881012,237.8465729,864.7487793,320.4984436
642,121.986962,885.408,25359.61523,27813.0625,30195.78711,29705.83398,18612.54297,29928.33203,30731.82227,33979.26172,32650.58398,23109.2207,26389.88672,23525.24023
2313,202.0012342,885.651,11441.91406,11944.14844,15240.45605,16222.84082,9040.0625,14198.5332,15444.56152,15225.81836,16499.77734,11141.18457,10587.65332,9990.53125
18049,677.5504313,885.6525,5961.377441,4790.202148,7924.401855,9515.03125,4969.038086,9652.253906,4701.224609,5370.519043,6815.655762,5321.396484,3914.709229,8139.17334
697,123.9823574,885.729,10405.18652,11571.23633,12975.89648,11592.36816,6110.983398,11806.66895,14641.9248,14313.53711,14089.10156,8370.786133,11807.2168,9997.681641
4541,291.8931329,885.979,2696.68042,2750.542725,3134.695068,3464.185059,1330.035156,2119.873047,2834.371826,2673.360107,2605.88623,2667.542725,2224.234619,1829.364014
5067,306.9060621,886.001,2132.149658,1997.290771,2332.14917,2143.911133,1011.855957,2315.176514,2474.619385,2530.167725,2396.165039,1147.43396,1698.150879,1210.817139
3198,237.9647936,886.265,702.5115967,882.5266113,1054.581299,1092.117798,576.2469482,1144.62146,668.406311,904.9724731,750.7437744,647.2140503,866.5510254,610.7730103
12390,509.5032096,886.283,878.5408325,894.4376831,803.557373,924.4452515,409.084198,1002.903992,810.8381348,772.4152832,1162.381226,664.9572754,641.4462891,427.4664001
20804,775.469704,886.291,634.576416,850.763855,771.3602905,775.418335,364.7554321,691.0584106,751.961731,505.7564392,493.105011,497.0005798,599.0297241,711.0247803
23178,889.2330368,886.367,6916.251953,3563.904541,2398.845947,2413.889404,1256.795532,2633.479248,5531.844238,4372.23291,7660.083008,4133.413574,2308.245117,3348.127441
15384,591.4971144,886.452,1415.675537,2019.76123,2528.080078,2628.052246,1245.079956,3114.000732,707.8305054,780.4063721,935.9863892,981.0828247,986.5985107,1556.669922
20833,776.5741483,886.4835,7027.455078,8683.084961,10437.55664,12526.28125,22650.44727,12342.19141,5777.231445,7796.200684,14879.12207,8879.985352,8154.148926,11238.71484
4544,291.9259025,886.5225,2696.68042,2750.542725,2999.349365,3000.644043,1053.431641,3027.639648,2559.045898,2673.360107,2605.88623,2667.542725,2224.234619,1829.364014
14793,571.4352644,886.732,1646.712402,2921.12207,2566.936035,1874.865356,1050.729004,2159.314697,2937.653809,2310.264404,1643.259888,1453.322144,1794.544434,1596.2146
22665,856.3647646,886.811,549.8643799,525.0003662,525.0002441,460.1125488,488.8222961,695.0605469,417.5872803,524.3017578,299.0083313,261.7999878,567.0059814,307.617218
14828,572.4387101,886.831,832.487854,1585.94397,1081.702637,1086.631836,536.3590698,1753.481323,1147.640503,1102.375,748.3734741,766.1425781,730.7061768,500.0762634
22691,857.8645076,886.871,349.1662903,478.5711975,442.0246277,536.00354,357.009613,399.2414246,517.1915894,337.7633362,272.8518982,207.3999939,390.1111145,237.2491455
23613,921.8895668,886.873,371.0080566,380.0533752,428,293.5289307,235.3341522,312.0791321,381.8979797,545.4689941,355.8054199,403.6133423,358.4515381,221.0007782
22674,856.8650607,886.8945,426.7949219,484.0427856,357.3224487,383.1134644,431.8817139,396.7250061,317.09375,368.157135,357.7766418,494.9761963,296.3148804,348.4464417
2898,226.9519553,886.914,5104.004395,4552.246582,4922.271973,5697.886719,1995.454346,5248.740234,6182.590332,5134.503906,3682.072021,2389.47998,4454.335449,3125.92749
23607,921.3895492,886.95,729.0397949,527.4024658,451.7282715,434.0006104,185.0249939,413.0834351,431.3766479,351.0419922,320.0725708,424.3103943,368.8711243,253.0427246
22683,857.3644776,887.006,740.3399658,308.0430908,439.3028564,361.0473633,307.519989,335.0349121,484.1148071,461.0160828,300.6035767,267.2250061,422.9844971,382.0010986
23600,920.8896547,887.054,447.9888916,335.2985535,539.5201416,416.3282166,239.1841888,376.6051331,395.356842,515.7283325,482.8284607,250.065094,296.0770569,281.3392944
3368,244.9203872,887.1195,13319.91602,12837.24121,16154.89063,17031.31055,9436.764648,14600.03613,11390.02832,14837.31445,13089.92188,10445.39453,11909.5918,9393.399414
23594,920.3892414,887.399,449.2914429,462.2640686,376.8698425,426.0404663,258.5540771,396.3441772,436.7901306,426.8898621,417.0005798,380.6961975,469.2840271,233.223877
7808,390.2267095,887.512,1259.529053,2341.773926,2165.417725,2555.412842,1026.840088,2142.126953,473.1124878,366.3612366,207.1588287,270.883667,364.3594666,328.9758606
23590,919.8888205,887.5345,551.2531738,499.3075562,407.3667908,382.0895691,317.7021179,247.0005646,383.6923218,589.0839844,399.0452881,282.2004395,313.758606,363.040802
24327,999.2898979,887.536,7129.037598,4643.124512,4002.419922,3330.959229,1721.023071,2981.334229,4630.137207,4699.774902,3437.570557,2133.84668,2361.726074,2731.530518
12828,520.5940716,887.558,1693.150024,1571.830566,1511.024902,1060.433716,638.1008301,863.6444702,1620.727417,1817.605591,922.8189087,697.9819336,690.1053467,392.6561279
24319,998.2891729,887.5745,7541.928223,6156.000488,3738.920166,3863.785156,1656.094971,2623,4734.678711,5488.498535,3903.010742,2708.99707,2481.815918,2966.581543
12775,519.5954273,887.699,1927.52002,1009.948975,1763.385254,1710.000488,473.0614319,865.5669556,1457.484619,1534.003174,687.5231934,539.6972656,756.6373901,565.2889404
17564,662.1271932,887.767,734.8652344,595.3198242,472.4023743,917.9049683,330.3766479,578.680542,534.267395,463.7072144,528.5558472,304.4156494,390.1144714,254.7272797
17677,666.1253916,887.767,2472.580566,2039.964966,2737.643555,3592.363281,1606.695557,3305.230225,1433.917114,1594.185181,1117.605713,1166.527588,1713.134399,1264.55957
17647,665.1246792,887.79,4625.297852,3376.945313,6091.433105,7329.687988,4104.40332,6279.929688,1819.826416,2358.500488,1362.843506,1865.293091,2673.089844,2066.719482
22069,824.5796511,887.7905,4475.074707,6149.763184,7137.994141,8716.232422,8421.383789,8637.686523,2930.265625,2924.950439,7074.418457,5317.968262,5118.378906,7518.630371
23588,919.3885057,887.797,475.8450317,418.5671387,291.4023743,379.002533,342.7202454,361.2232056,360.6040039,342.3270264,336.3306885,281.731781,306.3568726,422.6533813
17614,664.1255978,887.811,1658.499634,1632.452881,1932.51709,2524.766113,1378.173828,2998.357422,963.7058716,860.1317139,756.3127441,761.1269531,1003.042053,786.9624023
17712,667.1213122,887.825,3467.834229,2577.266113,3410.563477,4278.071777,1830.668213,4195.884766,1710.798828,2177.974121,1617.992432,1046.777588,1573.44458,1117.222412
15277,587.1816509,887.882,730.3800659,605.0930786,841.2327271,741.0460205,643.5574341,905.8086548,612.5124512,554.0250244,370.2232971,529.0002441,442.4325562,454.0529785
9366,431.3501232,887.935,1043.435059,1787.057739,1536.453003,2675.002686,1473.179077,2090.282471,624.2819214,664.1387939,666.260376,686.3461914,566.9445801,473.1085815
23582,918.886782,887.952,431.0521851,350.4407959,382.1111755,452.612793,241.2580719,380.6064148,307.6924133,513.0430908,336.2844849,309.8239136,303.0005798,177.0227203
19991,743.1938597,887.954,4047.359131,3857.895264,2428.801514,2762.000488,2357.222656,2347.440186,3966.321777,3400.183105,7741.440918,3014.123779,2694.301025,3856.446045
13922,548.1703975,887.96,515.2665405,692.3227539,749.6602173,948.5858154,413.3103943,1166.408813,488.082489,479.0460205,431.5604858,485.2632141,544.6275024,224.6005249
17822,670.1174544,887.96,1229.824219,1098.46521,960.7965698,1056.505615,241.8836517,1003.15271,651.507019,928.0715332,648.4123535,532.3902588,538.4445801,530.013916
15083,580.2269413,887.9765,1402.321167,1542.111572,1096.654297,1804.013794,915.5621948,1582,874.6422119,720.3248901,441.4150085,541.7202148,926.1011963,507.1023254
23861,947.2201105,887.988,738.0630493,693.0288696,420.0211182,511.7572021,394.5680542,448.5825195,620.5581055,603.5194092,514.6298218,352.0092468,454.771698,403.1968079
17593,663.124821,887.991,2714.605713,2188.080566,3570.979248,4396.894043,3154.308838,3983.16626,1592.105347,1546.457031,1258.233398,1289.124023,1929.858521,1316.066528
13961,549.1853583,888,16175.07227,16067.01758,22709.89844,33075.16016,12023.85547,34288.90234,6074.665039,7450.257324,4705.109863,5750.450195,8562.878906,5632.038086
24040,964.2536103,888.003,22140.16016,16724.75781,12117.65332,11341.98633,4996.717773,8651.152344,14459.49219,17509.69531,8251.867188,6392.191406,7741.890137,7253.390625
13887,547.1695978,888.03,997.9370117,1041.546387,1333.520386,1629.138306,740.8452148,1324.336914,602.2703247,641.9901123,591.9146729,413.0899353,839.6380615,435.0013428
24053,965.2522768,888.035,23250.49219,16614.95898,10718.97168,10219.33301,4381.26416,8048.083984,14176.1582,15683.35059,8158.373535,5227.379883,6833.117188,3736.5625
14479,563.2010282,888.082,7712.866211,7427.126953,11650.97559,14921.99805,7214.684082,16646.43359,3164.417725,3821.064941,3484.463135,3300.140137,5829.692871,4118.401855
14505,564.2018377,888.101,4963.830078,4165.622559,6552.741211,7554.690918,3382.101318,7800.939941,1957.013916,2875.62207,1709.087402,2164.233643,2605.233398,2002.006836
23869,948.2207605,888.107,816.3569336,439.3837891,446.2489929,416.5652161,255.3879089,405.3781433,462.0724792,548.1241455,429.0002747,381.1306458,387.2138977,285.1280212
24015,963.2528508,888.1285,24569.85352,16666.46484,13125.45801,10959.81641,4982.85791,9645.055664,16312.31543,17167.09961,7491.776367,6413.339355,7672.163574,7731.630371
17755,668.1209844,888.141,2015.947144,1399.781494,1937.491211,2258.998535,1024.495972,1711.731323,1148.858643,1459.343262,1039.788574,907.3545532,1295.592407,875.765625
13992,550.1862653,888.1435,8279.350586,8156.482422,11201.24609,17977.19727,7401.816406,17412.62305,3041.496094,5026.128418,2927.507568,2839.937012,4368.808105,2539.523682
12713,518.1597088,888.147,2180.122559,1897.001831,2746.161621,3602.537598,2146.12915,4139.969727,1029.624023,1755.35083,904.3308716,898.175354,1316.843018,1330.375488
24067,966.2517336,888.151,12803.44238,9264.900391,6948.320801,6839.958496,2682.028564,5186.796875,8578.90332,9226.015625,5248.75,3855.209961,4675.17627,3863.219482
14039,551.1841432,888.154,6829.348145,6326.206543,8001.84375,12730.02051,4168.614746,8866.268555,2497.787109,2458.951172,2421.499268,2118.42334,3168.638916,2049.654053
12683,517.1589516,888.166,3561.844482,3413.921875,5679.507813,8185.775391,3088.562012,7258.099609,1569.204346,1979.332642,1662.899292,1303.627563,2251.640625,1900.380371
24136,971.2461612,888.2115,630.3978882,512.0360107,414.3587952,486.0790405,253.699295,353.9774475,329.4829102,441.3485107,327.2368164,201.2246552,379.777832,272.5702515
12792,520.0954289,888.216,3078.30957,3987.548096,1806.627441,1433.035278,2421.430176,1149.157104,3281.84375,2384.229004,2612.156494,2115.011963,2230.020996,2216.617188
14113,553.1827803,888.229,1029.010132,1111.334839,1353.695313,2180.371338,930.1744995,2366.543701,665.5628662,580.7532349,541.940918,674.5847778,823.6409912,656.3521729
15232,585.1831805,888.231,1664.853027,1197.301025,1561.604492,2299.260986,1011.315918,2032.493408,698.670166,685.6678467,780.7202148,727.625,1001.149658,698.1880493
13444,535.1670658,888.242,6080.721191,5522.679199,8367.765625,12090,5345.340332,14460.80371,2682.600342,3651.783203,2690.779053,2562.669434,3401.582275,2479.038086
14074,552.1841777,888.255,2665.553223,2329.280273,3186.537354,3797.89624,1798.442383,4874.888184,1007.729736,1148.01001,1231.297485,875.7210083,1310.338867,974.0064087
